A01-J-522,2019-09-24 00:05:45.520000,17.5349696,43.381888,319,0,0,0,2019-09-24 00:06:04.713107
A01-J-522,2019-09-24 00:15:45.520000,17.5349696,43.381888,326,0,0,0,2019-09-24 00:16:01.245744
A01-J-522,2019-09-24 00:25:45.530000,17.5349696,43.381888,322,0,0,0,2019-09-24 00:26:05.012901
A01-J-522,2019-09-24 00:35:46.480000,17.5349696,43.381888,321,0,0,0,2019-09-24 00:36:00.139296
A01-J-522,2019-09-24 00:45:46.490000,17.5349696,43.381888,324,0,0,0,2019-09-24 00:46:00.933690
A01-J-522,2019-09-24 00:55:46.530000,17.5349696,43.381888,325,0,0,0,2019-09-24 00:56:08.076874
A01-J-522,2019-09-24 01:05:47.480000,17.5349696,43.381888,328,0,0,0,2019-09-24 01:06:07.862630
A01-J-522,2019-09-24 01:15:47.500000,17.5349696,43.381888,327,0,0,0,2019-09-24 01:16:05.416258
A01-J-522,2019-09-24 01:25:47.510000,17.5349696,43.381888,327,0,0,0,2019-09-24 01:25:59.755102
A01-J-522,2019-09-24 01:35:48.430000,17.5349696,43.381888,324,0,0,0,2019-09-24 01:36:03.823521
A01-J-522,2019-09-24 01:45:48.430000,17.5349696,43.381888,319,0,0,0,2019-09-24 01:46:08.711187
A01-J-522,2019-09-24 01:55:48.450000,17.5349696,43.381888,320,0,0,0,2019-09-24 01:56:05.973912
A01-J-522,2019-09-24 02:05:49.410000,17.5349696,43.381888,321,0,0,0,2019-09-24 02:06:04.057084
A01-J-522,2019-09-24 02:15:49.450000,17.5349696,43.381888,323,0,0,0,2019-09-24 02:16:01.790273
A01-J-522,2019-09-24 02:25:50.430000,17.5349696,43.381888,322,0,0,0,2019-09-24 02:26:06.273150
A01-J-522,2019-09-24 02:35:51.310000,17.5349696,43.381888,324,0,0,0,2019-09-24 02:36:10.461684
A01-J-522,2019-09-24 02:45:51.310000,17.5349696,43.381888,323,0,0,0,2019-09-24 02:46:11.575882
A01-J-522,2019-09-24 02:55:51.350000,17.5349696,43.381888,324,0,0,0,2019-09-24 02:56:09.083349
A01-J-522,2019-09-24 03:05:52.240000,17.5349696,43.381888,323,0,0,0,2019-09-24 03:06:09.056506
A01-J-522,2019-09-24 03:15:52.260000,17.5349696,43.381888,323,0,0,0,2019-09-24 03:16:07.772291
A01-J-522,2019-09-24 03:25:52.310000,17.5349696,43.381888,321,0,0,0,2019-09-24 03:26:07.338185
A01-J-522,2019-09-24 03:35:52.310000,17.5349696,43.381888,320,0,0,0,2019-09-24 03:36:06.480211
A01-J-522,2019-09-24 03:45:52.310000,17.5349696,43.381888,325,0,0,0,2019-09-24 03:46:04.111971
A01-J-522,2019-09-24 03:55:53.290000,17.5349696,43.381888,322,0,0,0,2019-09-24 03:56:06.338624
A01-J-522,2019-09-24 04:05:54.200000,17.5349696,43.381888,324,0,0,0,2019-09-24 04:06:08.459432
A01-J-522,2019-09-24 04:15:54.230000,17.5349696,43.381888,323,0,0,0,2019-09-24 04:16:04.982531
A01-J-522,2019-09-24 04:25:54.260000,17.5349696,43.381888,321,0,0,0,2019-09-24 04:26:10.885359
A01-J-522,2019-09-24 04:35:55.230000,17.5349696,43.381888,323,0,0,0,2019-09-24 04:36:09.691541
A01-J-522,2019-09-24 04:45:56.200000,17.5349696,43.381888,325,0,0,0,2019-09-24 04:46:05.723208
A01-J-522,2019-09-24 04:55:57.170000,17.5349696,43.381888,322,0,0,0,2019-09-24 04:56:11.157263
A01-J-522,2019-09-24 05:05:57.170000,17.5349696,43.381888,320,0,0,0,2019-09-24 05:06:13.830564
A01-J-522,2019-09-24 05:15:58.130000,17.5349696,43.381888,318,0,0,0,2019-09-24 05:16:15.743527
A01-J-522,2019-09-24 05:25:58.130000,17.5349696,43.381888,322,0,0,0,2019-09-24 05:26:14.492837
A01-J-522,2019-09-24 05:35:59.140000,17.5349696,43.381888,319,0,0,0,2019-09-24 05:36:13.628258
A01-J-522,2019-09-24 05:46:00.100000,17.5349696,43.381888,318,0,0,0,2019-09-24 05:46:12.810354
A01-J-522,2019-09-24 05:56:00.120000,17.5349696,43.381888,322,0,0,0,2019-09-24 05:56:13.417933
A01-J-522,2019-09-24 06:06:01.070000,17.5349696,43.381888,321,0,0,0,2019-09-24 06:06:11.600717
A01-J-522,2019-09-24 06:16:01.100000,17.5349696,43.381888,321,0,0,0,2019-09-24 06:16:18.318495
A01-J-522,2019-09-24 06:17:22.250000,17.5349696,43.381888,322,0,0,0,2019-09-24 06:17:32.434109
A01-J-522,2019-09-24 06:17:44.090000,17.5349408,43.3819616,319,303,7,0,2019-09-24 06:19:35.501612
A01-J-522,2019-09-24 06:17:45.080000,17.5349184,43.3819744,319,293,9,0,2019-09-24 06:19:35.505035
A01-J-522,2019-09-24 06:17:49.050000,17.5348032,43.381984,319,260,13,14,2019-09-24 06:19:35.506075
A01-J-522,2019-09-24 06:17:52.020000,17.5346544,43.3819232,319,218,18,12,2019-09-24 06:19:35.506800
A01-J-522,2019-09-24 06:17:55.000000,17.5345904,43.3817856,319,179,19,16,2019-09-24 06:19:35.507483
A01-J-522,2019-09-24 06:17:58.950000,17.5346672,43.3815712,317,146,22,24,2019-09-24 06:19:35.508205
A01-J-522,2019-09-24 06:18:32.530000,17.5348688,43.3814464,310,0,0,35,2019-09-24 06:18:51.995400
A01-J-522,2019-09-24 06:19:33.030000,17.5348688,43.3814464,310,0,0,0,2019-09-24 06:19:35.508919
A01-J-522,2019-09-24 06:29:33.050000,17.5348688,43.3814464,323,0,0,0,2019-09-24 06:29:49.800283
A01-J-522,2019-09-24 06:39:34.000000,17.5348688,43.3814464,337,0,0,0,2019-09-24 06:39:51.718602
A01-J-522,2019-09-24 06:49:34.000000,17.5348688,43.3814464,348,0,0,0,2019-09-24 06:49:48.434862
A01-J-522,2019-09-24 06:59:34.000000,17.5348688,43.3814464,341,0,0,0,2019-09-24 06:59:51.796882
A01-J-522,2019-09-24 07:00:07.620000,17.5348688,43.3814464,341,0,0,0,2019-09-24 07:00:38.508855
A01-J-522,2019-09-24 07:01:36.770000,17.5348832,43.3813408,334,166,8,0,2019-09-24 07:02:16.211760
A01-J-522,2019-09-24 07:01:37.760000,17.5348992,43.3813184,333,160,9,0,2019-09-24 07:02:16.216054
A01-J-522,2019-09-24 07:01:45.680000,17.535152,43.3810048,330,143,22,41,2019-09-24 07:02:16.217343
A01-J-522,2019-09-24 07:01:47.660000,17.535248,43.3809216,329,127,20,12,2019-09-24 07:02:16.218454
A01-J-522,2019-09-24 07:01:48.650000,17.5353072,43.3808928,329,112,19,6,2019-09-24 07:02:16.222923
A01-J-522,2019-09-24 07:01:49.640000,17.5353776,43.3808832,329,95,20,6,2019-09-24 07:02:16.225827
A01-J-522,2019-09-24 07:01:51.620000,17.5355232,43.3808896,329,76,19,12,2019-09-24 07:02:16.227473
A01-J-522,2019-09-24 07:01:57.560000,17.5359232,43.3809248,329,91,15,34,2019-09-24 07:02:16.228813
A01-J-522,2019-09-24 07:02:29.230000,17.536072,43.3809312,329,100,6,14,2019-09-24 07:03:24.909079
A01-J-522,2019-09-24 07:02:32.200000,17.5361552,43.3809056,328,129,9,0,2019-09-24 07:03:24.914119
A01-J-522,2019-09-24 07:02:33.190000,17.536176,43.3808864,327,145,10,0,2019-09-24 07:03:24.917093
A01-J-522,2019-09-24 07:02:34.180000,17.5361936,43.380864,326,164,11,13,2019-09-24 07:03:24.918174
A01-J-522,2019-09-24 07:02:35.170000,17.5361984,43.3808416,325,180,10,2,2019-09-24 07:03:24.920989
A01-J-522,2019-09-24 07:02:37.150000,17.536184,43.3807968,325,202,8,6,2019-09-24 07:03:24.922466
A01-J-522,2019-09-24 07:02:46.060000,17.5361008,43.3807456,324,235,10,8,2019-09-24 07:03:24.923588
A01-J-522,2019-09-24 07:02:47.050000,17.5360656,43.3807328,323,250,11,0,2019-09-24 07:03:24.960829
A01-J-522,2019-09-24 07:02:49.030000,17.5359856,43.3807296,323,274,13,9,2019-09-24 07:03:24.986826
A01-J-522,2019-09-24 07:03:08.830000,17.5333328,43.3807104,325,268,52,204,2019-09-24 07:03:25.047211
A01-J-522,2019-09-24 07:03:09.770000,17.5331536,43.3807072,325,269,52,14,2019-09-24 07:03:25.049298
A01-J-522,2019-09-24 07:03:17.800000,17.5316736,43.3808224,330,284,55,120,2019-09-24 07:03:25.051516
A01-J-522,2019-09-24 07:03:18.740000,17.5314848,43.3808608,331,286,55,15,2019-09-24 07:03:25.052983
A01-J-522,2019-09-24 07:03:45.540000,17.5264944,43.3819008,347,254,57,428,2019-09-24 07:04:42.961069
A01-J-522,2019-09-24 07:03:46.480000,17.5263104,43.381856,347,251,56,16,2019-09-24 07:04:42.983646
A01-J-522,2019-09-24 07:03:58.480000,17.5241792,43.3813696,345,273,64,180,2019-09-24 07:04:42.985263
A01-J-522,2019-09-24 07:03:59.390000,17.52396,43.3813888,344,279,64,18,2019-09-24 07:04:43.021920
A01-J-522,2019-09-24 07:04:02.460000,17.5233328,43.3815392,343,294,65,53,2019-09-24 07:04:43.037038
A01-J-522,2019-09-24 07:04:14.340000,17.5209872,43.3823328,336,285,62,210,2019-09-24 07:04:43.052192
A01-J-522,2019-09-24 07:04:15.280000,17.5207824,43.3823712,336,282,62,18,2019-09-24 07:04:43.115633
A01-J-522,2019-09-24 07:04:20.330000,17.5197088,43.3824352,332,267,63,86,2019-09-24 07:04:43.119441
A01-J-522,2019-09-24 07:04:26.270000,17.518392,43.3822624,328,252,66,108,2019-09-24 07:04:43.135063
A01-J-522,2019-09-24 07:04:27.210000,17.5181728,43.3822144,327,251,67,18,2019-09-24 07:04:43.137502
A01-J-522,2019-09-24 07:04:38.200000,17.515784,43.3817408,320,269,63,202,2019-09-24 07:04:43.159868
A01-J-522,2019-09-24 07:04:39.140000,17.51556,43.381744,320,272,63,18,2019-09-24 07:04:43.170305
A01-J-522,2019-09-24 07:04:50.160000,17.513024,43.382144,319,282,62,210,2019-09-24 07:05:53.724267
A01-J-522,2019-09-24 07:04:51.100000,17.512816,43.382176,319,282,63,18,2019-09-24 07:05:53.733825
A01-J-522,2019-09-24 07:05:02.080000,17.510328,43.3825568,317,282,68,204,2019-09-24 07:05:53.735987
A01-J-522,2019-09-24 07:05:03.020000,17.5100992,43.3825888,317,282,68,18,2019-09-24 07:05:53.791053
A01-J-522,2019-09-24 07:05:10.050000,17.508536,43.3829664,317,297,69,134,2019-09-24 07:05:53.793628
A01-J-522,2019-09-24 07:05:11.000000,17.50832,43.3830464,318,299,70,19,2019-09-24 07:05:53.795046
A01-J-522,2019-09-24 07:05:22.970000,17.5060336,43.3840128,318,298,70,214,2019-09-24 07:05:53.796969
A01-J-522,2019-09-24 07:05:23.910000,17.5058192,43.3840992,318,297,70,19,2019-09-24 07:05:53.798654
A01-J-522,2019-09-24 07:05:34.950000,17.5033264,43.3848736,319,288,72,219,2019-09-24 07:05:53.801621
A01-J-522,2019-09-24 07:05:35.840000,17.5030896,43.3849312,319,287,72,20,2019-09-24 07:05:53.812406
A01-J-522,2019-09-24 07:05:45.840000,17.500688,43.3853952,320,282,72,201,2019-09-24 07:05:53.813953
A01-J-522,2019-09-24 07:05:46.780000,17.5004464,43.3854336,320,282,72,20,2019-09-24 07:05:53.815355
A01-J-522,2019-09-24 07:05:56.790000,17.4979872,43.3858272,320,282,73,202,2019-09-24 07:07:06.848461
A01-J-522,2019-09-24 07:05:57.730000,17.4977424,43.3858688,319,282,73,21,2019-09-24 07:07:06.851198
A01-J-522,2019-09-24 07:06:07.730000,17.4953152,43.3863072,319,285,72,202,2019-09-24 07:07:06.852283
A01-J-522,2019-09-24 07:06:08.670000,17.4950752,43.3863552,319,285,72,20,2019-09-24 07:07:06.854233
A01-J-522,2019-09-24 07:06:19.680000,17.4925648,43.387024,321,291,69,218,2019-09-24 07:07:06.856243
A01-J-522,2019-09-24 07:06:20.620000,17.4923424,43.3870816,321,288,69,19,2019-09-24 07:07:06.857343
A01-J-522,2019-09-24 07:06:31.610000,17.4898416,43.3875008,321,290,64,209,2019-09-24 07:07:06.858375
A01-J-522,2019-09-24 07:06:32.550000,17.4896416,43.3875616,321,294,62,18,2019-09-24 07:07:06.867782
A01-J-522,2019-09-24 07:06:46.510000,17.4875856,43.38848,323,310,47,200,2019-09-24 07:07:06.869137
A01-J-522,2019-09-24 07:06:47.450000,17.4874704,43.3885536,323,312,46,13,2019-09-24 07:07:06.870461
A01-J-522,2019-09-24 07:06:57.450000,17.4862656,43.3892544,327,297,44,125,2019-09-24 07:07:06.871618
A01-J-522,2019-09-24 07:06:58.390000,17.4861264,43.3893056,327,294,45,12,2019-09-24 07:07:06.878588
A01-J-522,2019-09-24 07:07:13.340000,17.4841792,43.3901504,329,313,45,185,2019-09-24 07:08:07.215158
A01-J-522,2019-09-24 07:07:14.280000,17.4840736,43.3902336,329,319,45,12,2019-09-24 07:08:07.218032
A01-J-522,2019-09-24 07:07:17.350000,17.4838368,43.3905312,328,341,45,38,2019-09-24 07:08:07.219059
A01-J-522,2019-09-24 07:07:24.230000,17.4834448,43.3912544,330,309,47,88,2019-09-24 07:08:07.220049
A01-J-522,2019-09-24 07:07:33.140000,17.482016,43.3917696,329,279,53,128,2019-09-24 07:08:07.221000
A01-J-522,2019-09-24 07:07:34.080000,17.4818288,43.3917856,329,272,54,15,2019-09-24 07:08:07.221914
A01-J-522,2019-09-24 07:07:40.120000,17.4807312,43.3916896,329,241,52,90,2019-09-24 07:08:07.222877
A01-J-522,2019-09-24 07:07:44.050000,17.4802032,43.391312,328,221,55,60,2019-09-24 07:08:07.230021
A01-J-522,2019-09-24 07:07:46.060000,17.4797648,43.3910496,328,242,56,31,2019-09-24 07:08:07.231091
A01-J-522,2019-09-24 07:07:48.980000,17.4794048,43.39096,329,258,55,46,2019-09-24 07:08:07.231994
A01-J-522,2019-09-24 07:07:50.960000,17.4790208,43.3909536,330,273,55,30,2019-09-24 07:08:07.232859
A01-J-522,2019-09-24 07:07:54.910000,17.4782768,43.3910752,333,289,56,63,2019-09-24 07:08:07.233691
A01-J-522,2019-09-24 07:08:08.780000,17.476,43.3919424,341,298,59,206,2019-09-24 07:09:09.310383
A01-J-522,2019-09-24 07:08:09.630000,17.4758208,43.3920096,341,298,60,17,2019-09-24 07:09:09.314586
A01-J-522,2019-09-24 07:08:21.730000,17.4733968,43.39296,350,298,64,221,2019-09-24 07:09:09.315745
A01-J-522,2019-09-24 07:08:22.670000,17.4731984,43.3930368,351,298,65,18,2019-09-24 07:09:09.316687
A01-J-522,2019-09-24 07:08:34.660000,17.4708864,43.394032,362,304,62,218,2019-09-24 07:09:09.317505
A01-J-522,2019-09-24 07:08:35.600000,17.470728,43.394128,362,312,60,17,2019-09-24 07:09:09.318363
A01-J-522,2019-09-24 07:08:37.680000,17.4704736,43.3943552,363,327,59,33,2019-09-24 07:09:09.319312
A01-J-522,2019-09-24 07:08:41.640000,17.4700096,43.3948224,366,309,58,64,2019-09-24 07:09:09.320173
A01-J-522,2019-09-24 07:08:43.620000,17.4696528,43.3949696,368,292,58,33,2019-09-24 07:09:09.321101
A01-J-522,2019-09-24 07:08:55.500000,17.4672896,43.3955904,380,293,62,203,2019-09-24 07:09:09.321979
A01-J-522,2019-09-24 07:08:56.440000,17.4670928,43.3956576,381,294,62,17,2019-09-24 07:09:09.322922
A01-J-522,2019-09-24 07:09:08.420000,17.4646624,43.3964512,390,293,66,214,2019-09-24 07:10:11.743970
A01-J-522,2019-09-24 07:09:09.360000,17.4644512,43.3965184,391,294,67,19,2019-09-24 07:10:11.791746
A01-J-522,2019-09-24 07:09:20.380000,17.4620784,43.3972832,399,293,67,209,2019-09-24 07:10:11.822849
A01-J-522,2019-09-24 07:09:21.320000,17.4618656,43.3973472,400,293,66,19,2019-09-24 07:10:11.842923
A01-J-522,2019-09-24 07:09:33.330000,17.459432,43.3979136,407,286,67,207,2019-09-24 07:10:11.844921
A01-J-522,2019-09-24 07:09:34.270000,17.4592112,43.3979648,408,286,67,18,2019-09-24 07:10:11.846041
A01-J-522,2019-09-24 07:09:45.260000,17.4568544,43.3986144,416,302,66,205,2019-09-24 07:10:11.847191
A01-J-522,2019-09-24 07:09:46.200000,17.4566672,43.3987072,417,305,66,18,2019-09-24 07:10:11.848567
A01-J-522,2019-09-24 07:09:53.230000,17.455352,43.3993312,422,285,65,128,2019-09-24 07:10:11.849710
